file,location,before,after,replacements
/home/twizss/Documents/ssbjjweb/tmb/leg-entanglement/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/leg-entanglement/index.html,text<p>,"Leg Entanglement is a common BJJ term used in class to describe a key position, movement, or concept.","Leg Entanglement is a common BJJ term used in semi-private class to describe a key position, movement, or concept.",1
/home/twizss/Documents/ssbjjweb/tmb/leg-entanglement/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/leg-entanglement/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family's routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family's routine.,1
/home/twizss/Documents/ssbjjweb/tmb/level-change/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/level-change/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/level-change/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/level-change/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/level-change/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/level-change/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family's routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family's routine.,1
/home/twizss/Documents/ssbjjweb/tmb/local-bjj-tournaments-for-parents.html,text<strong>,Realistic weight class,Realistic weight semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/local-bjj-tournaments-for-parents.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/long-step/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/long-step/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/long-step/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/long-step/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/long-step/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/long-step/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family's routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family's routine.,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<p>,"If you are searching for martial arts in Hunter NY and want a calmer, clearer first step, Sensei Sandy BJJ offers Brazilian Jiu Jitsu nearby in Tannersville with structured classes for kids, teens, and adults.","If you are searching for martial arts in Hunter NY and want a calmer, clearer first step, Sensei Sandy BJJ offers Brazilian Jiu Jitsu nearby in Tannersville with structured semi-private classes for kids, teens, and adults.",1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<a>,See Class Times,See Semi-Private Class Times,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<p>,Private Lessons 4 PM • Youth Class 5 PM • Adults 6 PM,Private Lessons 4 PM • Youth Semi-Private Class 5 PM • Adults 6 PM,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<div>,See the room before class starts,See the room before semi-private class starts,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<td>,"Coached partner practice at your pace, plus a tour and safety walkthrough before class.","Coached partner practice at your pace, plus a tour and safety walkthrough before semi-private class.",1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<td>,"Private lessons 4 PM, youth class 5 PM, adults 6 PM gives Hunter families a simple pattern to keep.","Private lessons 4 PM, youth semi-private class 5 PM, adults 6 PM gives Hunter families a simple pattern to keep.",1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<h2>,Need class times first?,Need semi-private class times first?,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-hunter-ny.html,text<p>,"See the weekly class grid for kids, teens, adults, gi, and no gi.","See the weekly semi-private class grid for kids, teens, adults, gi, and no gi.",1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<li>,Organized classes by age,Organized semi-private classes by age,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<p>,"From Hunter Mountain, most students are about 5 to 10 minutes from class.","From Hunter Mountain, most students are about 5 to 10 minutes from semi-private class.",1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<h2>,Classes by Age,Semi-Private Classes by Age,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<h2>,What Makes a Good First Class,What Makes a Good First Semi-Private Class,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<p>,"Kids build confidence, focus, and listening skills through structured classes.","Kids build confidence, focus, and listening skills through structured semi-private classes.",1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<a>,adult jiu jitsu classes,adult jiu jitsu semi-private classes,1
/home/twizss/Documents/ssbjjweb/tmb/martial-arts-near-hunter-ny-grappling-not-striking/index.html,text<h2>,Best First Class This Week,Best First Semi-Private Class This Week,1
/home/twizss/Documents/ssbjjweb/tmb/mat-return/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/mat-return/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/mat-return/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/mat-return/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/mat-return/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/mat-return/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family's routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family's routine.,1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<p>,"Mount is a common BJJ term used in class to describe a key position, movement, or concept.","Mount is a common BJJ term used in semi-private class to describe a key position, movement, or concept.",1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/mount/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family's routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family's routine.,1
/home/twizss/Documents/ssbjjweb/tmb/mount-transition/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/mount-transition/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/mount-transition/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/mount-transition/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/mount-transition/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/mount-transition/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family's routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family's routine.,1
/home/twizss/Documents/ssbjjweb/tmb/my-promise-full.html,text<p>,"Beginner Lane, complete class expectations, reschedule by text.","Beginner Lane, complete semi-private class expectations, reschedule by text.",1
/home/twizss/Documents/ssbjjweb/tmb/my-promise-short.html,text<p>,"Beginner Lane, complete class expectations, reschedule by text.","Beginner Lane, complete semi-private class expectations, reschedule by text.",1
/home/twizss/Documents/ssbjjweb/tmb/near/cairo-ny/index.html,text<p>,"From Cairo, this is a planned route via NY-32 S and NY-23A W, so the class experience has to justify the trip.","From Cairo, this is a planned route via NY-32 S and NY-23A W, so the semi-private class experience has to justify the trip.",1
/home/twizss/Documents/ssbjjweb/tmb/near/cairo-ny/index.html,text<p>,"See the room, understand the class lane, and confirm the route before you decide whether the weekly rhythm fits.","See the room, understand the semi-private class lane, and confirm the route before you decide whether the weekly rhythm fits.",1
